target,model,feature_set,fold,metric,value,balancing
ADDEPEV3,LightGBM,default,2,precision,0.4823553135712845,class_weight
ADDEPEV3,LightGBM,default,2,recall,0.7465279583875163,class_weight
ADDEPEV3,LightGBM,default,2,f1,0.5860470814022336,class_weight
ADDEPEV3,LightGBM,default,2,specificity,0.7854157378510923,class_weight
ADDEPEV3,LightGBM,default,2,roc_auc,0.8424479528711488,class_weight
ADDEPEV3,LightGBM,default,2,pr_auc,0.635858497154998,class_weight
ADDEPEV3,LightGBM,default,2,brier,0.15594996462503777,class_weight
ADDEPEV3,RandomForest,default,3,accuracy,0.7682223272271733,class_weight
ADDEPEV3,RandomForest,default,3,precision,0.46881368389403,class_weight
ADDEPEV3,RandomForest,default,3,recall,0.7299349804941483,class_weight
ADDEPEV3,RandomForest,default,3,f1,0.5709345376134098,class_weight
ADDEPEV3,RandomForest,default,3,specificity,0.778477485510477,class_weight
ADDEPEV3,RandomForest,default,3,roc_auc,0.8308691804208672,class_weight
ADDEPEV3,RandomForest,default,3,pr_auc,0.6117490221418178,class_weight
ADDEPEV3,RandomForest,default,3,brier,0.17121423751088738,class_weight
ADDEPEV3,LinearSVC,default,3,accuracy,0.8325622795353897,class_weight
ADDEPEV3,LinearSVC,default,3,precision,0.6881132075471698,class_weight
ADDEPEV3,LinearSVC,default,3,recall,0.37940182054616384,class_weight
ADDEPEV3,LinearSVC,default,3,f1,0.4891198658843252,class_weight
ADDEPEV3,LinearSVC,default,3,specificity,0.9539400356665181,class_weight
ADDEPEV3,LinearSVC,default,3,roc_auc,0.8246336670450533,class_weight
ADDEPEV3,LinearSVC,default,3,pr_auc,0.6054013761035294,class_weight
ADDEPEV3,LinearSVC,default,3,brier,0.1216727620488953,class_weight
ADDEPEV3,LogisticRegression,default,3,accuracy,0.7819914066878386,class_weight
ADDEPEV3,LogisticRegression,default,3,precision,0.48868494766327586,class_weight
ADDEPEV3,LogisticRegression,default,3,recall,0.6896749024707413,class_weight
ADDEPEV3,LogisticRegression,default,3,f1,0.5720387428004401,class_weight
ADDEPEV3,LogisticRegression,default,3,specificity,0.8067181230494873,class_weight
ADDEPEV3,LogisticRegression,default,3,roc_auc,0.825269410989369,class_weight
ADDEPEV3,LogisticRegression,default,3,pr_auc,0.6063273502321849,class_weight
ADDEPEV3,LogisticRegression,default,3,brier,0.16443428628033413,class_weight
ADDEPEV3,XGBoost,default,3,accuracy,0.83957319150339,class_weight
ADDEPEV3,XGBoost,default,3,precision,0.6861120051496621,class_weight
ADDEPEV3,XGBoost,default,3,recall,0.4435370611183355,class_weight
ADDEPEV3,XGBoost,default,3,f1,0.5387798944807759,class_weight
ADDEPEV3,XGBoost,default,3,specificity,0.9456503566651806,class_weight
ADDEPEV3,XGBoost,default,3,roc_auc,0.8431433188037106,class_weight
ADDEPEV3,XGBoost,default,3,pr_auc,0.6356113192378863,class_weight
ADDEPEV3,XGBoost,default,3,brier,0.11587341874837875,class_weight
ADDEPEV3,LightGBM,default,3,accuracy,0.7748156613663586,class_weight
ADDEPEV3,LightGBM,default,3,precision,0.47884878635104006,class_weight
ADDEPEV3,LightGBM,default,3,recall,0.7460078023407022,class_weight
ADDEPEV3,LightGBM,default,3,f1,0.583292663087685,class_weight
ADDEPEV3,LightGBM,default,3,specificity,0.7825317654926438,class_weight
ADDEPEV3,LightGBM,default,3,roc_auc,0.8428531848397587,class_weight
ADDEPEV3,LightGBM,default,3,pr_auc,0.6351765097062437,class_weight
ADDEPEV3,LightGBM,default,3,brier,0.1571707859392156,class_weight
ADDEPEV3,RandomForest,default,4,accuracy,0.7682992494587971,class_weight
ADDEPEV3,RandomForest,default,4,precision,0.4687772779157994,class_weight
ADDEPEV3,RandomForest,default,4,recall,0.7262938881664499,class_weight
ADDEPEV3,RandomForest,default,4,f1,0.5697904552039338,class_weight
ADDEPEV3,RandomForest,default,4,specificity,0.7795502674988855,class_weight
ADDEPEV3,RandomForest,default,4,roc_auc,0.8299554820748497,class_weight
ADDEPEV3,RandomForest,default,4,pr_auc,0.6077324314744589,class_weight
ADDEPEV3,RandomForest,default,4,brier,0.17107179835940897,class_weight
ADDEPEV3,LinearSVC,default,4,accuracy,0.8325183239744618,class_weight
ADDEPEV3,LinearSVC,default,4,precision,0.6917597227570274,class_weight
ADDEPEV3,LinearSVC,default,4,recall,0.3737841352405722,class_weight
ADDEPEV3,LinearSVC,default,4,f1,0.4853273899976362,class_weight
ADDEPEV3,LinearSVC,default,4,specificity,0.9553889879625501,class_weight
ADDEPEV3,LinearSVC,default,4,roc_auc,0.8248387846715138,class_weight
ADDEPEV3,LinearSVC,default,4,pr_auc,0.6034053824465362,class_weight
ADDEPEV3,LinearSVC,default,4,brier,0.12181589390049312,class_weight
ADDEPEV3,LogisticRegression,default,4,accuracy,0.783595784661707,class_weight
ADDEPEV3,LogisticRegression,default,4,precision,0.4913049940546968,class_weight
ADDEPEV3,LogisticRegression,default,4,recall,0.6877503250975293,class_weight
ADDEPEV3,LogisticRegression,default,4,f1,0.573162537659579,class_weight
ADDEPEV3,LogisticRegression,default,4,specificity,0.8092677218011591,class_weight
ADDEPEV3,LogisticRegression,default,4,roc_auc,0.825538335709362,class_weight
